ano;provincia;impuesto;regimen;monto
2016;formosa;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;13,3424
2016;formosa;regimen de energia electrica ley 24065;f.e.d.e.i.;10,4756587
2016;formosa;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2016;formosa;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;74,256
2016;jujuy;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;10036,9783
2016;jujuy;financiamiento educativo ley 26075;financiamiento educativo ley 26075;1856,1765
2016;jujuy;transferencia de servicios ley 24049;transferencia de servicios ley 24049;33,3
2016;jujuy;impuesto a las ganancias;obras de infraestructura basica social;690,8982
2016;jujuy;impuesto a las ganancias;excedente obras de caracter social a buenos aires;1528,8025
2016;jujuy;impuesto a las ganancias;ley 24699;12,3696
2016;jujuy;impuesto sobre los bienes personales;ley 24699;295,256
2016;jujuy;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0241
2016;jujuy;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;62,0821
2016;jujuy;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;101,4564
2016;jujuy;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;31,35163557
2016;jujuy;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;319,8457
2016;jujuy;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;14,8067
2016;jujuy;regimen de energia electrica ley 24065;f.e.d.e.i.;8,4534816
2016;jujuy;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2016;jujuy;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;57,9499
2016;la pampa;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;6868,1301
2016;la pampa;financiamiento educativo ley 26075;financiamiento educativo ley 26075;993,4467
2016;la pampa;transferencia de servicios ley 24049;transferencia de servicios ley 24049;19,2
2016;la pampa;impuesto a las ganancias;obras de infraestructura basica social;102,9722
2016;la pampa;impuesto a las ganancias;excedente obras de caracter social a buenos aires;1010,5608
2016;la pampa;impuesto a las ganancias;ley 24699;8,1756
2016;la pampa;impuesto sobre los bienes personales;ley 24699;195,1693
2016;la pampa;impuesto sobre los bienes personales;ley 23966 art 30;15,7183
2016;la pampa;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0199
2016;la pampa;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;50,0104
2016;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;41,0376
2016;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;121,7054
2016;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;27,83310449
2016;la pampa;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;213,2305
2016;la pampa;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;17,0383
2016;la pampa;regimen de energia electrica ley 24065;f.e.d.e.i.;7,50433685
2016;la pampa;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2016;la pampa;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;38,3061
2016;la rioja;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;7517,586
2016;la rioja;financiamiento educativo ley 26075;financiamiento educativo ley 26075;1150,3067
2016;la rioja;transferencia de servicios ley 24049;transferencia de servicios ley 24049;20,2992
2016;la rioja;impuesto a las ganancias;obras de infraestructura basica social;293,4852
2016;la rioja;impuesto a las ganancias;excedente obras de caracter social a buenos aires;1114,2093
2016;la rioja;impuesto a las ganancias;ley 24699;9,0144
2016;la rioja;impuesto sobre los bienes personales;ley 24699;215,1866
2016;la rioja;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0194
2016;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;45,2469
2016;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;105,3581
2016;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;36,67072492
2016;la rioja;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;213,2305
2016;la rioja;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;13,5803
2016;la rioja;regimen de energia electrica ley 24065;f.e.d.e.i.;9,88712664
2016;la rioja;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2016;la rioja;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;42,2352
2016;mendoza;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;13552,6616
2016;mendoza;financiamiento educativo ley 26075;financiamiento educativo ley 26075;3904,0711
2016;mendoza;transferencia de servicios ley 24049;transferencia de servicios ley 24049;61,6992
2016;mendoza;impuesto a las ganancias;obras de infraestructura basica social;1013,1053
2016;mendoza;impuesto a las ganancias;excedente obras de caracter social a buenos aires;2243,9549
2016;mendoza;impuesto a las ganancias;ley 24699;18,1548
2016;mendoza;impuesto sobre los bienes personales;ley 24699;433,3758
2016;mendoza;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0411
2016;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;91,1254
2016;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;195,1767
2016;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;28,46359337
2016;mendoza;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;426,461
2016;mendoza;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;9,7769
2016;mendoza;regimen de energia electrica ley 24065;f.e.d.e.i.;7,6743272
2016;mendoza;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2016;mendoza;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;85,0602
2016;misiones;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;10525,538
2016;misiones;financiamiento educativo ley 26075;financiamiento educativo ley 26075;3302,7743
2016;misiones;transferencia de servicios ley 24049;transferencia de servicios ley 24049;34,1004
2016;misiones;impuesto a las ganancias;obras de infraestructura basica social;1193,9159
2016;misiones;impuesto a las ganancias;excedente obras de caracter social a buenos aires;1777,516
2016;misiones;impuesto a las ganancias;ley 24699;14,382
2016;misiones;impuesto sobre los bienes personales;ley 24699;343,2979
2016;misiones;impuesto sobre los bienes personales;ley 23966 art 30;25,4733
2016;misiones;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0306
2016;misiones;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;81,0483
2016;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;72,1832
2016;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;188,7731
2016;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;45,55425866
2016;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;501,0917
2016;misiones;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;16,6071
2016;misiones;regimen de energia electrica ley 24065;f.e.d.e.i.;13,11503855
2016;misiones;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2016;misiones;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;67,3791
2016;neuquen;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;5879,9766
2016;neuquen;financiamiento educativo ley 26075;financiamiento educativo ley 26075;1385,5965
2016;neuquen;transferencia de servicios ley 24049;transferencia de servicios ley 24049;17,3988
2016;neuquen;impuesto a las ganancias;obras de infraestructura basica social;384,7258
2016;neuquen;impuesto a las ganancias;excedente obras de caracter social a buenos aires;933,9419
2016;neuquen;impuesto a las ganancias;ley 24699;7,5564
2016;neuquen;impuesto sobre los bienes personales;ley 24699;180,373
2016;neuquen;impuesto sobre los bienes personales;ley 23966 art 30;11,4563
2016;neuquen;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0271
2016;neuquen;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;36,4497
2016;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;37,926
2016;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;144,0093
2016;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;32,69257797
2016;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;458,4455
2016;neuquen;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;16,4914
2016;neuquen;regimen de energia electrica ley 24065;f.e.d.e.i.;8,8150669
2016;neuquen;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2016;neuquen;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;35,4016
2016;rio negro;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;8985,4198
2016;rio negro;financiamiento educativo ley 26075;financiamiento educativo ley 26075;1577,3145
2016;rio negro;transferencia de servicios ley 24049;transferencia de servicios ley 24049;14,6004
2016;rio negro;impuesto a las ganancias;obras de infraestructura basica social;418,7471
2016;rio negro;impuesto a las ganancias;excedente obras de caracter social a buenos aires;1357,7723
2016;rio negro;impuesto a las ganancias;ley 24699;10,9848
2016;rio negro;impuesto sobre los bienes personales;ley 24699;262,2276
2016;rio negro;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0314
2016;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;55,1387
2016;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;110,2955
2016;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;30,37906645
2016;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;479,7687
2016;rio negro;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;10,2506
2016;rio negro;regimen de energia electrica ley 24065;f.e.d.e.i.;8,19077562
2016;rio negro;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2016;rio negro;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;51,4685
2016;salta;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;12716,7624
2016;salta;financiamiento educativo ley 26075;financiamiento educativo ley 26075;3328,9178
2016;salta;transferencia de servicios ley 24049;transferencia de servicios ley 24049;39,8004
2016;salta;impuesto a las ganancias;obras de infraestructura basica social;1628,2553
2016;salta;impuesto a las ganancias;excedente obras de caracter social a buenos aires;2062,5809
2016;salta;impuesto a las ganancias;ley 24699;16,6872
2016;salta;impuesto sobre los bienes personales;ley 24699;398,3455
2016;salta;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0417
2016;salta;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;83,7603
2016;salta;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;161,8604
2016;salta;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;31,07907769
2016;salta;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;426,461
2016;salta;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;15,7691
2016;salta;regimen de energia electrica ley 24065;f.e.d.e.i.;8,33950476
2016;salta;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2016;salta;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;78,1854
2016;san juan;coparticipacion federal de impuestos neta ley 26075;coparticipacion federal de impuestos neta ley 26075;12076,801
2016;san juan;financiamiento educativo ley 26075;financiamiento educativo ley 26075;2074,0379
2016;san juan;transferencia de servicios ley 24049;transferencia de servicios ley 24049;30,0996
2016;san juan;impuesto a las ganancias;obras de infraestructura basica social;540,2447
2016;san juan;impuesto a las ganancias;excedente obras de caracter social a buenos aires;1818,9752
2016;san juan;impuesto a las ganancias;ley 24699;14,7168
2016;san juan;impuesto sobre los bienes personales;ley 24699;351,3046
2016;san juan;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0236
2016;san juan;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;73,8685
2016;san juan;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;115,0074
